financial_year,state_code,state,month,month_date,intrastate_suppliers,intrastate_ewb_count,intrastate_assessable_value,interstate_out_suppliers,interstate_out_ewb_count,interstate_out_assessable_value,interstate_in_suppliers,interstate_in_ewb_count,interstate_in_assessable_value
2019-20,35,ANDAMAN AND NICOBAR,2019-09,2019-09-01,9.0,162.0,5.2374493310000005,67.0,181.0,21.411123293,886.0,8664.0,183.377145249
2019-20,36,Telangana,2019-09,2019-09-01,27340.0,1102042.0,21608.797262468,24298.0,505046.0,20950.596987975,53871.0,896056.0,27648.569396151
2019-20,37,Andhra Pradesh,2019-09,2019-09-01,29091.0,1084817.0,19024.855991712,18806.0,343309.0,23675.207856631,60597.0,675768.0,25652.090393036
2019-20,97,Other Territory,2019-09,2019-09-01,4.0,53.0,19.014564581000002,19.0,2052.0,903.304169578,540.0,7743.0,1112.9386253540001
2019-20,01,Jammu and Kashmir,2019-08,2019-08-01,3351.0,93174.0,1674.562984759,1480.0,27989.0,2266.991112338,12411.0,107628.0,3520.8207541760003
2019-20,02,Himachal Pradesh,2019-08,2019-08-01,6745.0,226419.0,4239.061759288,4704.0,255040.0,9935.228948038,18498.0,274166.0,7738.281340105001
2019-20,03,Punjab,2019-08,2019-08-01,47904.0,1153924.0,25497.220773236,43150.0,773560.0,20606.381921791,59185.0,723804.0,22543.579254582
2019-20,04,Chandigarh,2019-08,2019-08-01,2048.0,26774.0,406.643062086,4676.0,73481.0,1253.331825968,7760.0,105758.0,2071.644905319
2019-20,05,Uttarakhand,2019-08,2019-08-01,10025.0,457775.0,8788.511369360001,7188.0,314306.0,14599.037678358,21346.0,371250.0,10857.730753021
2019-20,06,Haryana,2019-08,2019-08-01,58226.0,2244517.0,38898.714928595,51983.0,2081575.0,51305.55006166,84313.0,1482335.0,50607.846784668
2019-20,07,Delhi,2019-08,2019-08-01,54975.0,783944.0,26194.022698192002,114460.0,1540366.0,33502.041494259,109145.0,1425951.0,40342.014214533
2019-20,08,Rajasthan,2019-08,2019-08-01,59501.0,1286055.0,24938.050706251,43219.0,1133443.0,25019.554607894,80492.0,923351.0,28848.114665563
2019-20,09,Uttar Pradesh,2019-08,2019-08-01,98349.0,2796736.0,54106.537539926,66320.0,1166448.0,47743.296899902,151314.0,1802511.0,63728.044939907995
2019-20,10,Bihar,2019-08,2019-08-01,6043.0,341071.0,6756.5663769699995,5872.0,56995.0,2005.72991715,47597.0,573506.0,12541.875040150999
2019-20,11,Sikkim,2019-08,2019-08-01,108.0,3671.0,43.791777020999994,163.0,9449.0,2257.954738932,1479.0,27476.0,732.983085447
2019-20,12,Arunachal Pradesh,2019-08,2019-08-01,106.0,2229.0,39.320427777,167.0,1158.0,58.708638992999994,2516.0,25290.0,425.984609281
2019-20,13,Nagaland,2019-08,2019-08-01,71.0,678.0,20.524482861000003,234.0,1884.0,72.459153539,2290.0,21952.0,452.19335718599996
2019-20,14,Manipur,2019-08,2019-08-01,48.0,2968.0,50.942458259,86.0,288.0,10.205778572,2364.0,34168.0,562.1347721850001
2019-20,15,Mizoram,2019-08,2019-08-01,19.0,666.0,9.91757537,99.0,883.0,235.13459015,1599.0,23811.0,355.46469311100003
2019-20,16,Tripura,2019-08,2019-08-01,778.0,18064.0,300.258794154,305.0,1919.0,177.395476457,4323.0,42235.0,780.042171958
2019-20,17,Meghalaya,2019-08,2019-08-01,279.0,9506.0,166.34057581300002,362.0,25215.0,422.60167660900004,3188.0,38462.0,681.046025025
2019-20,18,Assam,2019-08,2019-08-01,9991.0,375892.0,6565.967692959,8479.0,169041.0,5601.788025211,24944.0,304884.0,8484.887404933
2019-20,19,West Bengal,2019-08,2019-08-01,37280.0,1226704.0,33806.400334898,36512.0,650330.0,26566.511730886,58169.0,1074585.0,34187.62552772
2019-20,20,Jharkhand,2019-08,2019-08-01,7691.0,378580.0,7015.6069290899995,6244.0,157855.0,9532.204915727001,23061.0,319252.0,9284.140678726
2019-20,21,Odisha,2019-08,2019-08-01,11440.0,578006.0,11752.663457362,5036.0,188633.0,17121.721503173,27095.0,334472.0,12853.560598465
2019-20,22,Chhattisgarh,2019-08,2019-08-01,4595.0,151197.0,4282.27571754,6935.0,149237.0,9413.851052984,20966.0,349854.0,9403.643861900999
2019-20,23,Madhya Pradesh,2019-08,2019-08-01,13482.0,267842.0,5892.719731196,17058.0,340879.0,15487.573981881,59519.0,669207.0,19959.461413904002
2019-20,24,Gujarat,2019-08,2019-08-01,105942.0,2670030.0,66175.326216032,114473.0,3420764.0,83059.922085819,112104.0,1322808.0,67660.793496065
2019-20,25,Daman and Diu,2019-08,2019-08-01,1125.0,37110.0,992.6912885790001,1654.0,183204.0,4327.860644264,2295.0,76394.0,3964.953604133
2019-20,26,Dadra and Nagar Haveli,2019-08,2019-08-01,1268.0,56622.0,1732.696594627,1936.0,241967.0,8518.439874139,2824.0,109427.0,6629.723792403
2019-20,27,Maharashtra,2019-08,2019-08-01,114127.0,4505808.0,104844.62687100799,97759.0,2995266.0,96244.659774784,173578.0,2202613.0,95961.777870102
2019-20,29,Karnataka,2019-08,2019-08-01,80587.0,3013912.0,50584.309067012,41853.0,1374714.0,41654.996459615,92323.0,1471611.0,48991.401414902
2019-20,30,Goa,2019-08,2019-08-01,1384.0,59018.0,933.880578339,1381.0,51111.0,3425.313728911,6549.0,96769.0,3065.8048646459997
2019-20,31,Lakshadweep,2019-08,2019-08-01,1.0,5.0,1.4098212,1.0,1.0,0.011075027000000001,27.0,163.0,2.908035748
2019-20,32,Kerala,2019-08,2019-08-01,32040.0,1083507.0,15917.781104310001,12652.0,161727.0,6656.6863276330005,50378.0,740444.0,16761.358226498
2019-20,33,Tamil Nadu,2019-08,2019-08-01,73795.0,3393522.0,66935.42853923001,64566.0,1699413.0,61007.40792664499,100080.0,1524926.0,59636.323172617005
2019-20,34,Puducherry,2019-08,2019-08-01,899.0,32568.0,929.6047069819999,1757.0,93392.0,2746.163306952,5324.0,96353.0,2500.1529091810003
2019-20,35,ANDAMAN AND NICOBAR,2019-08,2019-08-01,13.0,186.0,21.470044553,61.0,212.0,23.202641038,876.0,8721.0,183.612616554
2019-20,36,Telangana,2019-08,2019-08-01,27401.0,1153247.0,22078.240913968,24742.0,529848.0,20820.517138847,52776.0,818351.0,27126.364482957997
2019-20,37,Andhra Pradesh,2019-08,2019-08-01,29221.0,1124568.0,18695.717194652,18714.0,366648.0,24378.465335948,60382.0,662468.0,25329.732572961
2019-20,97,Other Territory,2019-08,2019-08-01,4.0,48.0,27.678022019,20.0,2283.0,854.252805597,503.0,7967.0,1107.9163514860002
2019-20,01,Jammu and Kashmir,2019-07,2019-07-01,4704.0,169242.0,2820.43823711,2186.0,32782.0,2535.905122086,17375.0,181854.0,5215.586887505
2019-20,02,Himachal Pradesh,2019-07,2019-07-01,6937.0,239416.0,4551.074183822,4749.0,267112.0,10310.175692871,19053.0,278086.0,7859.95553459
2019-20,03,Punjab,2019-07,2019-07-01,47646.0,1190592.0,26434.009305738,42864.0,741975.0,20892.061673554002,58900.0,705330.0,22698.919773638
2019-20,04,Chandigarh,2019-07,2019-07-01,2101.0,26891.0,382.343803062,4702.0,73811.0,1294.810071904,7606.0,102087.0,2074.562065928
2019-20,05,Uttarakhand,2019-07,2019-07-01,10111.0,479367.0,7965.0222932490005,6912.0,289545.0,14072.524438814999,20395.0,379314.0,11033.254608283
2019-20,06,Haryana,2019-07,2019-07-01,58060.0,2425898.0,40937.290679306,51893.0,2120736.0,51900.792984609005,84528.0,1483006.0,51529.236079828006
2019-20,07,Delhi,2019-07,2019-07-01,54972.0,798820.0,28226.421770614,114984.0,1486349.0,33667.646012714,109681.0,1366284.0,39518.307113823
2019-20,08,Rajasthan,2019-07,2019-07-01,61451.0,1376745.0,26479.863874464,44758.0,1190762.0,26260.456610957997,83354.0,994455.0,30182.945108187
2019-20,09,Uttar Pradesh,2019-07,2019-07-01,98232.0,2777940.0,58091.195430303,65622.0,1142613.0,46259.542604459995,149140.0,1761790.0,60993.411647649
2019-20,10,Bihar,2019-07,2019-07-01,6092.0,338937.0,6609.239002406,6037.0,57720.0,1998.479556166,44609.0,467463.0,11775.251847067999
2019-20,11,Sikkim,2019-07,2019-07-01,109.0,3725.0,49.011803713999996,141.0,8191.0,2005.646752041,1447.0,25893.0,687.0045879300001
2019-20,12,Arunachal Pradesh,2019-07,2019-07-01,102.0,2112.0,29.406002068,172.0,1224.0,79.76901190599999,2374.0,23134.0,378.014241202
2019-20,13,Nagaland,2019-07,2019-07-01,73.0,878.0,36.467677671,231.0,1735.0,68.987436539,2254.0,21538.0,429.63324732399997
2019-20,14,Manipur,2019-07,2019-07-01,44.0,3217.0,52.995082629,85.0,334.0,7.954089693000001,2317.0,36054.0,558.794070012
2019-20,15,Mizoram,2019-07,2019-07-01,19.0,684.0,8.428869087,90.0,984.0,239.167840066,1483.0,22614.0,278.485535051
2019-20,16,Tripura,2019-07,2019-07-01,739.0,16552.0,277.078173746,316.0,1832.0,180.036166582,3610.0,33957.0,627.267737816
2019-20,17,Meghalaya,2019-07,2019-07-01,297.0,8684.0,160.465553608,359.0,21718.0,384.24264037800003,2929.0,33163.0,621.410562554
2019-20,18,Assam,2019-07,2019-07-01,9865.0,342191.0,5840.970664154,8109.0,167286.0,5428.381724492,21717.0,234535.0,7691.296960602001
2019-20,19,West Bengal,2019-07,2019-07-01,37279.0,1241782.0,35205.102961877004,36247.0,629936.0,26940.540262817998,56409.0,974924.0,34240.111096479995
2019-20,20,Jharkhand,2019-07,2019-07-01,8002.0,377608.0,8067.736952834,6283.0,168834.0,10209.532196642,22327.0,291927.0,10052.907049787
2019-20,21,Odisha,2019-07,2019-07-01,11459.0,634613.0,12573.731489544,5190.0,202661.0,17914.484610624,26291.0,313286.0,13085.741460503
2019-20,22,Chhattisgarh,2019-07,2019-07-01,4814.0,171558.0,4695.79659779,7001.0,152047.0,10146.676864333,21009.0,340490.0,9919.853487653
2019-20,23,Madhya Pradesh,2019-07,2019-07-01,14354.0,295428.0,6793.259045563,17777.0,343464.0,16267.218426455,61549.0,745099.0,21773.191354803
2019-20,24,Gujarat,2019-07,2019-07-01,109865.0,2944017.0,71400.097825425,116493.0,3229220.0,83886.034704513,115834.0,1404796.0,68831.595296155
2019-20,25,Daman and Diu,2019-07,2019-07-01,1093.0,37478.0,1052.30567206,1654.0,191285.0,4566.939392099,2319.0,79256.0,5586.748943195
2019-20,26,Dadra and Nagar Haveli,2019-07,2019-07-01,1267.0,58635.0,1922.1917265450002,1942.0,260327.0,9057.735548023,2794.0,114474.0,7067.496128757
2019-20,27,Maharashtra,2019-07,2019-07-01,113147.0,4525277.0,107532.886652154,98450.0,2988957.0,97504.11105554001,173973.0,2216193.0,95969.46814634101
2019-20,29,Karnataka,2019-07,2019-07-01,81185.0,3132855.0,52724.262856681,42553.0,1378442.0,42293.450794137,93333.0,1475739.0,49868.266696684004
2019-20,30,Goa,2019-07,2019-07-01,1406.0,55041.0,876.266868842,1498.0,54934.0,3686.590103721,6340.0,97732.0,3159.92569949
2019-20,31,Lakshadweep,2019-07,2019-07-01,0.0,0.0,0.0,3.0,6.0,0.425526097,26.0,183.0,9.915024775
2019-20,32,Kerala,2019-07,2019-07-01,31857.0,1070981.0,15381.361858244,13174.0,170390.0,6800.22322688,49415.0,732943.0,16096.897452862
2019-20,33,Tamil Nadu,2019-07,2019-07-01,74017.0,3521286.0,68669.901601755,65211.0,1731041.0,61699.514158551,101068.0,1572950.0,61184.541183643996
2019-20,34,Puducherry,2019-07,2019-07-01,928.0,33794.0,891.022182974,1788.0,101267.0,2850.361583018,5366.0,99706.0,2443.226392413
2019-20,35,ANDAMAN AND NICOBAR,2019-07,2019-07-01,15.0,180.0,6.670542094,57.0,260.0,27.335957525999998,910.0,8179.0,183.10766668800002
2019-20,36,Telangana,2019-07,2019-07-01,27481.0,1151730.0,22465.191853147,24995.0,535249.0,20874.732063608,52785.0,791721.0,27471.461765488002
2019-20,37,Andhra Pradesh,2019-07,2019-07-01,29165.0,1086270.0,18305.643897032,19002.0,378321.0,25194.534830938,60372.0,691412.0,25869.017878237
2019-20,97,Other Territory,2019-07,2019-07-01,2.0,70.0,26.616024998,18.0,3070.0,1091.593925839,572.0,8094.0,1260.8864549930001
2019-20,01,Jammu and Kashmir,2019-06,2019-06-01,4610.0,159938.0,2678.067305221,2041.0,31056.0,2378.1078068799998,17023.0,169703.0,4963.278230331
2019-20,02,Himachal Pradesh,2019-06,2019-06-01,6823.0,232954.0,4390.726887548,4692.0,248567.0,9786.542616275001,19398.0,268593.0,7714.943183563
2019-20,03,Punjab,2019-06,2019-06-01,46793.0,1140396.0,25768.252044389003,41792.0,699306.0,20259.118087519,60040.0,681187.0,22494.348181988
2019-20,04,Chandigarh,2019-06,2019-06-01,2034.0,25840.0,352.359896512,4671.0,68983.0,1198.1318158010001,7595.0,98361.0,2142.361812932
2019-20,05,Uttarakhand,2019-06,2019-06-01,9927.0,498824.0,8463.328299136,6960.0,310789.0,15300.027297669,21042.0,394166.0,11702.299066146
2019-20,06,Haryana,2019-06,2019-06-01,56558.0,2184379.0,38732.731272703,50686.0,2019952.0,51262.067557168,84895.0,1431198.0,49052.0137103
2019-20,07,Delhi,2019-06,2019-06-01,52374.0,750435.0,27621.355679915996,111766.0,1410747.0,32309.800877815997,106019.0,1277756.0,37680.247547583
2019-20,08,Rajasthan,2019-06,2019-06-01,60444.0,1381071.0,27631.858935959997,44137.0,1166658.0,25840.6947927,83034.0,948378.0,30081.924305971002
2019-20,09,Uttar Pradesh,2019-06,2019-06-01,97956.0,2868798.0,58968.49406656701,64316.0,1102618.0,44773.444137355,153840.0,1752410.0,60573.041950520994
2019-20,10,Bihar,2019-06,2019-06-01,6127.0,357836.0,7476.953724671001,5930.0,58098.0,2254.498733814,47683.0,505194.0,12959.442035392
2019-20,11,Sikkim,2019-06,2019-06-01,115.0,3683.0,62.44474351,154.0,8155.0,2118.384178609,1469.0,25881.0,711.091267962
2019-20,12,Arunachal Pradesh,2019-06,2019-06-01,106.0,2027.0,33.854505873,167.0,1137.0,51.969347471,2377.0,23500.0,379.65805465799997
2019-20,13,Nagaland,2019-06,2019-06-01,66.0,748.0,20.528172919,222.0,2204.0,71.763647796,2210.0,20783.0,445.70063119499997
2019-20,14,Manipur,2019-06,2019-06-01,40.0,3499.0,59.08881825,82.0,330.0,8.978801702,2346.0,32356.0,563.596512955
2019-20,15,Mizoram,2019-06,2019-06-01,19.0,830.0,9.48256033,83.0,721.0,120.25135021300001,1547.0,23668.0,344.814202153
2019-20,16,Tripura,2019-06,2019-06-01,710.0,16696.0,263.59073073400003,285.0,1612.0,145.434668862,3526.0,29251.0,595.810197041
2019-20,17,Meghalaya,2019-06,2019-06-01,278.0,9383.0,150.75659868099999,337.0,24742.0,421.153232461,2892.0,32061.0,635.22978355
2019-20,18,Assam,2019-06,2019-06-01,10013.0,358538.0,6253.565088687,8227.0,162262.0,5131.139079249,21541.0,227541.0,8024.517445132001
2019-20,19,West Bengal,2019-06,2019-06-01,35460.0,1182065.0,33369.462926269,34887.0,584489.0,25417.443592841002,53648.0,804000.0,32311.104838209
2019-20,20,Jharkhand,2019-06,2019-06-01,7884.0,384972.0,8615.128770838,6678.0,184880.0,10818.856122933,22096.0,300440.0,10738.68898223
2019-20,21,Odisha,2019-06,2019-06-01,11088.0,619843.0,12538.674159426,4888.0,204789.0,17628.256503986,26194.0,314899.0,13154.289470868
2019-20,22,Chhattisgarh,2019-06,2019-06-01,4789.0,180514.0,4786.766909908,6928.0,157240.0,10639.731535587,20688.0,310778.0,10163.11649195
2019-20,23,Madhya Pradesh,2019-06,2019-06-01,14127.0,303653.0,7469.340454672,17084.0,336204.0,16364.695304629,60425.0,697697.0,22432.119067208998
2019-20,24,Gujarat,2019-06,2019-06-01,106017.0,2780134.0,70154.60880899301,113892.0,2966830.0,80702.399396376,112015.0,1311037.0,62691.364843318996
2019-20,25,Daman and Diu,2019-06,2019-06-01,1095.0,33675.0,1031.7495936379999,1664.0,176602.0,4327.303508916,2254.0,73195.0,5451.214092425
2019-20,26,Dadra and Nagar Haveli,2019-06,2019-06-01,1238.0,51681.0,1730.1065628509998,1920.0,234239.0,8540.886498628,2863.0,108347.0,6991.991748227
2019-20,27,Maharashtra,2019-06,2019-06-01,110305.0,4321631.0,107322.508153857,94867.0,2827345.0,96504.13231581601,170741.0,2101812.0,92413.62353019
2019-20,29,Karnataka,2019-06,2019-06-01,78392.0,2917668.0,51333.144440102005,40890.0,1283317.0,41761.1086878,90559.0,1398949.0,47473.000066582004
2019-20,30,Goa,2019-06,2019-06-01,1388.0,57072.0,943.3014853870001,1419.0,53006.0,3854.97376271,6342.0,99160.0,3121.413050041
2019-20,31,Lakshadweep,2019-06,2019-06-01,1.0,3.0,36.4593105,0.0,0.0,0.0,25.0,171.0,5.500478352
2019-20,32,Kerala,2019-06,2019-06-01,30710.0,981580.0,14538.806201254998,12488.0,160237.0,6286.597447121,46063.0,628770.0,14816.097727995999
2019-20,33,Tamil Nadu,2019-06,2019-06-01,70591.0,3279319.0,65106.021538462,62631.0,1653715.0,58908.600169892,97464.0,1503092.0,59173.079194454
2019-20,34,Puducherry,2019-06,2019-06-01,900.0,31158.0,798.917339631,1751.0,101153.0,2886.316849288,5198.0,97014.0,2471.482891138
2019-20,35,ANDAMAN AND NICOBAR,2019-06,2019-06-01,11.0,121.0,4.247279425,66.0,250.0,25.696891515,839.0,6949.0,160.73268535699998
2019-20,36,Telangana,2019-06,2019-06-01,26246.0,1061093.0,21034.021585102,24577.0,513758.0,20512.179915647,50443.0,735056.0,26128.304674744
2019-20,37,Andhra Pradesh,2019-06,2019-06-01,28776.0,1050266.0,18022.096626687,18078.0,354183.0,24435.195809618,59598.0,664078.0,24796.006642401
2019-20,97,Other Territory,2019-06,2019-06-01,3.0,52.0,20.931764211,20.0,2141.0,725.438226019,548.0,7676.0,1012.5141018850001
2019-20,01,Jammu and Kashmir,2019-05,2019-05-01,4783.0,170970.0,2817.5268496090002,2147.0,31982.0,2295.871768988,18326.0,194245.0,5336.15884915
2019-20,02,Himachal Pradesh,2019-05,2019-05-01,6971.0,239401.0,4705.624842765,4828.0,260065.0,10235.000280063,20243.0,286996.0,8429.407608813
2019-20,03,Punjab,2019-05,2019-05-01,48451.0,1200305.0,28445.951087678997,43283.0,763866.0,22025.616122348,62100.0,735600.0,23876.650623
2019-20,04,Chandigarh,2019-05,2019-05-01,2109.0,28139.0,393.322405154,4824.0,76879.0,1352.0463808959998,7928.0,103980.0,2155.026614081
2019-20,05,Uttarakhand,2019-05,2019-05-01,10336.0,568228.0,9842.760286557,7293.0,332088.0,16050.190672009,22732.0,448767.0,12969.353120635
2019-20,06,Haryana,2019-05,2019-05-01,57773.0,2432126.0,43322.05962912,52169.0,2132536.0,56617.71306871,87163.0,1533082.0,53805.491317507
2019-20,07,Delhi,2019-05,2019-05-01,54438.0,824361.0,31532.946271432,117873.0,1657597.0,37686.871421088,110356.0,1461321.0,42340.517797068
2019-20,08,Rajasthan,2019-05,2019-05-01,62522.0,1436240.0,29821.508153758,45259.0,1343244.0,28448.030835627003,87254.0,1052502.0,32853.654252324
2019-20,09,Uttar Pradesh,2019-05,2019-05-01,102085.0,3209435.0,63306.17024109,67981.0,1247088.0,48352.423680579,166107.0,2182701.0,66319.718161944
2019-20,10,Bihar,2019-05,2019-05-01,6396.0,360918.0,7601.797542853,6036.0,57666.0,2214.585410075,53078.0,697003.0,14536.262276175
2019-20,11,Sikkim,2019-05,2019-05-01,111.0,3457.0,56.53475950800001,156.0,8618.0,2183.663438331,1589.0,27452.0,770.784825101
2019-20,12,Arunachal Pradesh,2019-05,2019-05-01,102.0,2294.0,31.277854077999997,184.0,1253.0,60.541828110000004,2417.0,24362.0,392.890532108
2019-20,13,Nagaland,2019-05,2019-05-01,78.0,1192.0,59.405166044000005,224.0,1965.0,70.865081213,2380.0,22822.0,487.244472626
2019-20,14,Manipur,2019-05,2019-05-01,44.0,3644.0,59.73812335,92.0,448.0,12.996194493,2392.0,30018.0,620.60138052
2019-20,15,Mizoram,2019-05,2019-05-01,14.0,810.0,7.749367713,101.0,1367.0,325.119263946,1593.0,24275.0,384.05804949000003
2019-20,16,Tripura,2019-05,2019-05-01,717.0,17803.0,270.230874626,308.0,1984.0,139.604864862,3721.0,34724.0,713.424479631
2019-20,17,Meghalaya,2019-05,2019-05-01,285.0,11347.0,199.732166527,354.0,27840.0,468.23275408100005,3075.0,35392.0,748.323885902
2019-20,18,Assam,2019-05,2019-05-01,10276.0,400368.0,7056.945245452001,8696.0,166717.0,5295.392218976001,24051.0,281199.0,9028.094724446
2019-20,19,West Bengal,2019-05,2019-05-01,36427.0,1261827.0,35664.364592291,36898.0,680482.0,26913.587294578,56444.0,919665.0,34628.845075559
2019-20,20,Jharkhand,2019-05,2019-05-01,7986.0,399634.0,9242.451356733,6992.0,213054.0,10997.968163863,23458.0,357370.0,11128.818373724
2019-20,21,Odisha,2019-05,2019-05-01,10504.0,587812.0,12444.351939199001,4643.0,197182.0,16633.692963507,26827.0,352097.0,13425.278345304
2019-20,22,Chhattisgarh,2019-05,2019-05-01,4865.0,187299.0,5099.294041206,7169.0,164764.0,11204.285001008,21427.0,341890.0,10483.182329141
2019-20,23,Madhya Pradesh,2019-05,2019-05-01,14643.0,315137.0,7327.07898425,17983.0,373897.0,17087.916775213,63231.0,783053.0,24428.248243742
2019-20,24,Gujarat,2019-05,2019-05-01,108641.0,2930529.0,74907.249415295,118247.0,3839282.0,88409.124906151,115324.0,1402321.0,63493.876114173996
2019-20,25,Daman and Diu,2019-05,2019-05-01,1075.0,32936.0,993.9209411850001,1665.0,184148.0,4474.033052344999,2362.0,74463.0,5923.614215834999
2019-20,26,Dadra and Nagar Haveli,2019-05,2019-05-01,1229.0,51138.0,1786.6170283099998,1931.0,244813.0,9022.497817087,2916.0,110893.0,7287.883490022
2019-20,27,Maharashtra,2019-05,2019-05-01,112814.0,4583500.0,114519.233189168,99670.0,3185282.0,103927.663781302,179652.0,2317015.0,100461.70432555799
2019-20,29,Karnataka,2019-05,2019-05-01,79281.0,3075548.0,53265.58442723,42369.0,1366857.0,43738.640586652,95633.0,1566166.0,49783.80933793
2019-20,30,Goa,2019-05,2019-05-01,1445.0,68245.0,1103.5805300030001,1520.0,55399.0,4173.15049449,6814.0,107320.0,3425.093691632
2019-20,31,Lakshadweep,2019-05,2019-05-01,0.0,0.0,0.0,1.0,1.0,0.0066,47.0,364.0,5.791871146
2019-20,32,Kerala,2019-05,2019-05-01,31635.0,1138183.0,16526.522222434,12774.0,170678.0,6532.267978401001,50005.0,736040.0,16251.331680526
2019-20,33,Tamil Nadu,2019-05,2019-05-01,71239.0,3412075.0,69053.51016774599,64253.0,1772068.0,61395.946048706995,100735.0,1619486.0,59884.475687515005
2019-20,34,Puducherry,2019-05,2019-05-01,882.0,33650.0,968.2357163930001,2008.0,109850.0,3015.3239681490004,5399.0,101376.0,2515.867092506
2019-20,35,ANDAMAN AND NICOBAR,2019-05,2019-05-01,11.0,159.0,5.633000629,64.0,265.0,29.827509404,890.0,8307.0,241.52788668000002
2019-20,36,Telangana,2019-05,2019-05-01,26151.0,1086599.0,21441.030387107,25283.0,542554.0,21345.241297053,52250.0,827857.0,28326.120983187
2019-20,37,Andhra Pradesh,2019-05,2019-05-01,29561.0,1108792.0,19384.510423385,18620.0,366112.0,25138.244854415,63500.0,777373.0,26289.701957224
2019-20,97,Other Territory,2019-05,2019-05-01,3.0,21.0,567.7671831060001,20.0,2391.0,719.1225059880001,496.0,7740.0,993.8990216149999
2019-20,01,Jammu and Kashmir,2019-04,2019-04-01,4434.0,163532.0,2659.018045494,2108.0,29425.0,1958.0874459330003,17798.0,192097.0,5163.808963482
